dataset_id,sample_fraction,chain,condition,model,repeat,fold
D011,0.75,0,C5,gradient_boosted_trees,1,0
D011,0.75,0,C5,gradient_boosted_trees,1,1
D011,0.75,0,C5,gradient_boosted_trees,1,2
D011,0.75,0,C2,gradient_boosted_trees,0,NON_NESTED
D011,0.75,0,C2,gradient_boosted_trees,1,NON_NESTED
D011,0.5,0,C0,logistic_regression,0,0
D011,0.5,0,C0,logistic_regression,0,1
D011,0.5,0,C0,logistic_regression,0,2
D011,0.5,0,C0,logistic_regression,1,0
D011,0.5,0,C0,logistic_regression,1,1
D011,0.5,0,C0,logistic_regression,1,2
D011,0.5,0,C3,logistic_regression,0,0
D011,0.5,0,C3,logistic_regression,0,1
D011,0.5,0,C3,logistic_regression,0,2
D011,0.5,0,C3,logistic_regression,1,0
D011,0.5,0,C3,logistic_regression,1,1
D011,0.5,0,C3,logistic_regression,1,2
D011,0.5,0,C4,logistic_regression,0,0
D011,0.5,0,C4,logistic_regression,0,1
D011,0.5,0,C4,logistic_regression,0,2
D011,0.5,0,C4,logistic_regression,1,0
D011,0.5,0,C4,logistic_regression,1,1
D011,0.5,0,C4,logistic_regression,1,2
D011,0.5,0,C5,logistic_regression,0,0
D011,0.5,0,C5,logistic_regression,0,1
D011,0.5,0,C5,logistic_regression,0,2
D011,0.5,0,C5,logistic_regression,1,0
D011,0.5,0,C5,logistic_regression,1,1
D011,0.5,0,C5,logistic_regression,1,2
D011,0.5,0,C2,logistic_regression,0,NON_NESTED
D011,0.5,0,C2,logistic_regression,1,NON_NESTED
D011,0.5,0,C0,random_forest,0,0
D011,0.5,0,C0,random_forest,0,1
D011,0.5,0,C0,random_forest,0,2
D011,0.5,0,C0,random_forest,1,0
D011,0.5,0,C0,random_forest,1,1
D011,0.5,0,C0,random_forest,1,2
D011,0.5,0,C3,random_forest,0,0
D011,0.5,0,C3,random_forest,0,1
D011,0.5,0,C3,random_forest,0,2
D011,0.5,0,C3,random_forest,1,0
D011,0.5,0,C3,random_forest,1,1
D011,0.5,0,C3,random_forest,1,2
D011,0.5,0,C4,random_forest,0,0
D011,0.5,0,C4,random_forest,0,1
D011,0.5,0,C4,random_forest,0,2
D011,0.5,0,C4,random_forest,1,0
D011,0.5,0,C4,random_forest,1,1
D011,0.5,0,C4,random_forest,1,2
D011,0.5,0,C5,random_forest,0,0
D011,0.5,0,C5,random_forest,0,1
D011,0.5,0,C5,random_forest,0,2
D011,0.5,0,C5,random_forest,1,0
D011,0.5,0,C5,random_forest,1,1
D011,0.5,0,C5,random_forest,1,2
D011,0.5,0,C2,random_forest,0,NON_NESTED
D011,0.5,0,C2,random_forest,1,NON_NESTED
D011,0.5,0,C0,gradient_boosted_trees,0,0
D011,0.5,0,C0,gradient_boosted_trees,0,1
D011,0.5,0,C0,gradient_boosted_trees,0,2
D011,0.5,0,C0,gradient_boosted_trees,1,0
D011,0.5,0,C0,gradient_boosted_trees,1,1
D011,0.5,0,C0,gradient_boosted_trees,1,2
D011,0.5,0,C3,gradient_boosted_trees,0,0
D011,0.5,0,C3,gradient_boosted_trees,0,1
D011,0.5,0,C3,gradient_boosted_trees,0,2
D011,0.5,0,C3,gradient_boosted_trees,1,0
D011,0.5,0,C3,gradient_boosted_trees,1,1
D011,0.5,0,C3,gradient_boosted_trees,1,2
D011,0.5,0,C4,gradient_boosted_trees,0,0
D011,0.5,0,C4,gradient_boosted_trees,0,1
D011,0.5,0,C4,gradient_boosted_trees,0,2
D011,0.5,0,C4,gradient_boosted_trees,1,0
D011,0.5,0,C4,gradient_boosted_trees,1,1
D011,0.5,0,C4,gradient_boosted_trees,1,2
D011,0.5,0,C5,gradient_boosted_trees,0,0
D011,0.5,0,C5,gradient_boosted_trees,0,1
D011,0.5,0,C5,gradient_boosted_trees,0,2
D011,0.5,0,C5,gradient_boosted_trees,1,0
D011,0.5,0,C5,gradient_boosted_trees,1,1
D011,0.5,0,C5,gradient_boosted_trees,1,2
D011,0.5,0,C2,gradient_boosted_trees,0,NON_NESTED
D011,0.5,0,C2,gradient_boosted_trees,1,NON_NESTED
D013,0.75,0,C0,logistic_regression,0,0
D013,0.75,0,C0,logistic_regression,0,1
D013,0.75,0,C0,logistic_regression,0,2
D013,0.75,0,C0,logistic_regression,1,0
D013,0.75,0,C0,logistic_regression,1,1
D013,0.75,0,C0,logistic_regression,1,2
D013,0.75,0,C3,logistic_regression,0,0
D013,0.75,0,C3,logistic_regression,0,1
D013,0.75,0,C3,logistic_regression,0,2
D013,0.75,0,C3,logistic_regression,1,0
D013,0.75,0,C3,logistic_regression,1,1
D013,0.75,0,C3,logistic_regression,1,2
D013,0.75,0,C4,logistic_regression,0,0
D013,0.75,0,C4,logistic_regression,0,1
D013,0.75,0,C4,logistic_regression,0,2
D013,0.75,0,C4,logistic_regression,1,0
D013,0.75,0,C4,logistic_regression,1,1
D013,0.75,0,C4,logistic_regression,1,2
D013,0.75,0,C5,logistic_regression,0,0
D013,0.75,0,C5,logistic_regression,0,1
D013,0.75,0,C5,logistic_regression,0,2
D013,0.75,0,C5,logistic_regression,1,0
D013,0.75,0,C5,logistic_regression,1,1
D013,0.75,0,C5,logistic_regression,1,2
D013,0.75,0,C2,logistic_regression,0,NON_NESTED
D013,0.75,0,C2,logistic_regression,1,NON_NESTED
D013,0.75,0,C0,random_forest,0,0
D013,0.75,0,C0,random_forest,0,1
D013,0.75,0,C0,random_forest,0,2
D013,0.75,0,C0,random_forest,1,0
D013,0.75,0,C0,random_forest,1,1
D013,0.75,0,C0,random_forest,1,2
D013,0.75,0,C3,random_forest,0,0
D013,0.75,0,C3,random_forest,0,1
D013,0.75,0,C3,random_forest,0,2
D013,0.75,0,C3,random_forest,1,0
D013,0.75,0,C3,random_forest,1,1
D013,0.75,0,C3,random_forest,1,2
D013,0.75,0,C4,random_forest,0,0
D013,0.75,0,C4,random_forest,0,1
D013,0.75,0,C4,random_forest,0,2
D013,0.75,0,C4,random_forest,1,0
D013,0.75,0,C4,random_forest,1,1
D013,0.75,0,C4,random_forest,1,2
D013,0.75,0,C5,random_forest,0,0
D013,0.75,0,C5,random_forest,0,1
D013,0.75,0,C5,random_forest,0,2
D013,0.75,0,C5,random_forest,1,0
D013,0.75,0,C5,random_forest,1,1
D013,0.75,0,C5,random_forest,1,2
D013,0.75,0,C2,random_forest,0,NON_NESTED
D013,0.75,0,C2,random_forest,1,NON_NESTED
D013,0.75,0,C0,gradient_boosted_trees,0,0
D013,0.75,0,C0,gradient_boosted_trees,0,1
D013,0.75,0,C0,gradient_boosted_trees,0,2
D013,0.75,0,C0,gradient_boosted_trees,1,0
D013,0.75,0,C0,gradient_boosted_trees,1,1
D013,0.75,0,C0,gradient_boosted_trees,1,2
D013,0.75,0,C3,gradient_boosted_trees,0,0
D013,0.75,0,C3,gradient_boosted_trees,0,1
D013,0.75,0,C3,gradient_boosted_trees,0,2
D013,0.75,0,C3,gradient_boosted_trees,1,0
D013,0.75,0,C3,gradient_boosted_trees,1,1
D013,0.75,0,C3,gradient_boosted_trees,1,2
D013,0.75,0,C4,gradient_boosted_trees,0,0
D013,0.75,0,C4,gradient_boosted_trees,0,1
D013,0.75,0,C4,gradient_boosted_trees,0,2
D013,0.75,0,C4,gradient_boosted_trees,1,0
D013,0.75,0,C4,gradient_boosted_trees,1,1
D013,0.75,0,C4,gradient_boosted_trees,1,2
D013,0.75,0,C5,gradient_boosted_trees,0,0
D013,0.75,0,C5,gradient_boosted_trees,0,1
D013,0.75,0,C5,gradient_boosted_trees,0,2
D013,0.75,0,C5,gradient_boosted_trees,1,0
D013,0.75,0,C5,gradient_boosted_trees,1,1
D013,0.75,0,C5,gradient_boosted_trees,1,2
D013,0.75,0,C2,gradient_boosted_trees,0,NON_NESTED
D013,0.75,0,C2,gradient_boosted_trees,1,NON_NESTED
D013,0.5,0,C0,logistic_regression,0,0
D013,0.5,0,C0,logistic_regression,0,1
D013,0.5,0,C0,logistic_regression,0,2
D013,0.5,0,C0,logistic_regression,1,0
D013,0.5,0,C0,logistic_regression,1,1
D013,0.5,0,C0,logistic_regression,1,2
D013,0.5,0,C3,logistic_regression,0,0
D013,0.5,0,C3,logistic_regression,0,1
D013,0.5,0,C3,logistic_regression,0,2
D013,0.5,0,C3,logistic_regression,1,0
D013,0.5,0,C3,logistic_regression,1,1
D013,0.5,0,C3,logistic_regression,1,2
D013,0.5,0,C4,logistic_regression,0,0
D013,0.5,0,C4,logistic_regression,0,1
D013,0.5,0,C4,logistic_regression,0,2
D013,0.5,0,C4,logistic_regression,1,0
D013,0.5,0,C4,logistic_regression,1,1
D013,0.5,0,C4,logistic_regression,1,2
D013,0.5,0,C5,logistic_regression,0,0
D013,0.5,0,C5,logistic_regression,0,1
D013,0.5,0,C5,logistic_regression,0,2
D013,0.5,0,C5,logistic_regression,1,0
D013,0.5,0,C5,logistic_regression,1,1
D013,0.5,0,C5,logistic_regression,1,2
D013,0.5,0,C2,logistic_regression,0,NON_NESTED
D013,0.5,0,C2,logistic_regression,1,NON_NESTED
D013,0.5,0,C0,random_forest,0,0
D013,0.5,0,C0,random_forest,0,1
D013,0.5,0,C0,random_forest,0,2
D013,0.5,0,C0,random_forest,1,0
D013,0.5,0,C0,random_forest,1,1
D013,0.5,0,C0,random_forest,1,2
D013,0.5,0,C3,random_forest,0,0
D013,0.5,0,C3,random_forest,0,1
D013,0.5,0,C3,random_forest,0,2
D013,0.5,0,C3,random_forest,1,0
D013,0.5,0,C3,random_forest,1,1
D013,0.5,0,C3,random_forest,1,2
D013,0.5,0,C4,random_forest,0,0
D013,0.5,0,C4,random_forest,0,1
D013,0.5,0,C4,random_forest,0,2
D013,0.5,0,C4,random_forest,1,0
D013,0.5,0,C4,random_forest,1,1
D013,0.5,0,C4,random_forest,1,2
D013,0.5,0,C5,random_forest,0,0
D013,0.5,0,C5,random_forest,0,1
D013,0.5,0,C5,random_forest,0,2
D013,0.5,0,C5,random_forest,1,0
D013,0.5,0,C5,random_forest,1,1
D013,0.5,0,C5,random_forest,1,2
D013,0.5,0,C2,random_forest,0,NON_NESTED
D013,0.5,0,C2,random_forest,1,NON_NESTED
D013,0.5,0,C0,gradient_boosted_trees,0,0
D013,0.5,0,C0,gradient_boosted_trees,0,1
D013,0.5,0,C0,gradient_boosted_trees,0,2
D013,0.5,0,C0,gradient_boosted_trees,1,0
D013,0.5,0,C0,gradient_boosted_trees,1,1
D013,0.5,0,C0,gradient_boosted_trees,1,2
D013,0.5,0,C3,gradient_boosted_trees,0,0
D013,0.5,0,C3,gradient_boosted_trees,0,1
D013,0.5,0,C3,gradient_boosted_trees,0,2
D013,0.5,0,C3,gradient_boosted_trees,1,0
D013,0.5,0,C3,gradient_boosted_trees,1,1
D013,0.5,0,C3,gradient_boosted_trees,1,2
D013,0.5,0,C4,gradient_boosted_trees,0,0
D013,0.5,0,C4,gradient_boosted_trees,0,1
D013,0.5,0,C4,gradient_boosted_trees,0,2
D013,0.5,0,C4,gradient_boosted_trees,1,0
D013,0.5,0,C4,gradient_boosted_trees,1,1
D013,0.5,0,C4,gradient_boosted_trees,1,2
D013,0.5,0,C5,gradient_boosted_trees,0,0
D013,0.5,0,C5,gradient_boosted_trees,0,1
D013,0.5,0,C5,gradient_boosted_trees,0,2
D013,0.5,0,C5,gradient_boosted_trees,1,0
D013,0.5,0,C5,gradient_boosted_trees,1,1
D013,0.5,0,C5,gradient_boosted_trees,1,2
D013,0.5,0,C2,gradient_boosted_trees,0,NON_NESTED
D013,0.5,0,C2,gradient_boosted_trees,1,NON_NESTED
D014,0.75,0,C0,logistic_regression,0,0
D014,0.75,0,C0,logistic_regression,0,1
D014,0.75,0,C0,logistic_regression,0,2
D014,0.75,0,C0,logistic_regression,1,0
D014,0.75,0,C0,logistic_regression,1,1
D014,0.75,0,C0,logistic_regression,1,2
D014,0.75,0,C3,logistic_regression,0,0
D014,0.75,0,C3,logistic_regression,0,1
D014,0.75,0,C3,logistic_regression,0,2
D014,0.75,0,C3,logistic_regression,1,0
D014,0.75,0,C3,logistic_regression,1,1
D014,0.75,0,C3,logistic_regression,1,2
D014,0.75,0,C4,logistic_regression,0,0
D014,0.75,0,C4,logistic_regression,0,1
D014,0.75,0,C4,logistic_regression,0,2
D014,0.75,0,C4,logistic_regression,1,0
D014,0.75,0,C4,logistic_regression,1,1
D014,0.75,0,C4,logistic_regression,1,2
D014,0.75,0,C5,logistic_regression,0,0
D014,0.75,0,C5,logistic_regression,0,1
D014,0.75,0,C5,logistic_regression,0,2
D014,0.75,0,C5,logistic_regression,1,0
D014,0.75,0,C5,logistic_regression,1,1
D014,0.75,0,C5,logistic_regression,1,2
D014,0.75,0,C2,logistic_regression,0,NON_NESTED
D014,0.75,0,C2,logistic_regression,1,NON_NESTED
D014,0.75,0,C0,random_forest,0,0
D014,0.75,0,C0,random_forest,0,1
D014,0.75,0,C0,random_forest,0,2
D014,0.75,0,C0,random_forest,1,0
D014,0.75,0,C0,random_forest,1,1
D014,0.75,0,C0,random_forest,1,2
D014,0.75,0,C3,random_forest,0,0
D014,0.75,0,C3,random_forest,0,1
D014,0.75,0,C3,random_forest,0,2
D014,0.75,0,C3,random_forest,1,0
D014,0.75,0,C3,random_forest,1,1
D014,0.75,0,C3,random_forest,1,2
D014,0.75,0,C4,random_forest,0,0
D014,0.75,0,C4,random_forest,0,1
D014,0.75,0,C4,random_forest,0,2
D014,0.75,0,C4,random_forest,1,0
D014,0.75,0,C4,random_forest,1,1
D014,0.75,0,C4,random_forest,1,2
D014,0.75,0,C5,random_forest,0,0
D014,0.75,0,C5,random_forest,0,1
D014,0.75,0,C5,random_forest,0,2
D014,0.75,0,C5,random_forest,1,0
D014,0.75,0,C5,random_forest,1,1
D014,0.75,0,C5,random_forest,1,2
D014,0.75,0,C2,random_forest,0,NON_NESTED
D014,0.75,0,C2,random_forest,1,NON_NESTED
D014,0.75,0,C0,gradient_boosted_trees,0,0
D014,0.75,0,C0,gradient_boosted_trees,0,1
D014,0.75,0,C0,gradient_boosted_trees,0,2
D014,0.75,0,C0,gradient_boosted_trees,1,0
D014,0.75,0,C0,gradient_boosted_trees,1,1
D014,0.75,0,C0,gradient_boosted_trees,1,2
D014,0.75,0,C3,gradient_boosted_trees,0,0
D014,0.75,0,C3,gradient_boosted_trees,0,1
D014,0.75,0,C3,gradient_boosted_trees,0,2
D014,0.75,0,C3,gradient_boosted_trees,1,0
D014,0.75,0,C3,gradient_boosted_trees,1,1
D014,0.75,0,C3,gradient_boosted_trees,1,2
D014,0.75,0,C4,gradient_boosted_trees,0,0
D014,0.75,0,C4,gradient_boosted_trees,0,1
D014,0.75,0,C4,gradient_boosted_trees,0,2
D014,0.75,0,C4,gradient_boosted_trees,1,0
D014,0.75,0,C4,gradient_boosted_trees,1,1
D014,0.75,0,C4,gradient_boosted_trees,1,2
D014,0.75,0,C5,gradient_boosted_trees,0,0
D014,0.75,0,C5,gradient_boosted_trees,0,1
D014,0.75,0,C5,gradient_boosted_trees,0,2
D014,0.75,0,C5,gradient_boosted_trees,1,0
D014,0.75,0,C5,gradient_boosted_trees,1,1
D014,0.75,0,C5,gradient_boosted_trees,1,2
D014,0.75,0,C2,gradient_boosted_trees,0,NON_NESTED
D014,0.75,0,C2,gradient_boosted_trees,1,NON_NESTED
D014,0.5,0,C0,logistic_regression,0,0
D014,0.5,0,C0,logistic_regression,0,1
D014,0.5,0,C0,logistic_regression,0,2
D014,0.5,0,C0,logistic_regression,1,0
D014,0.5,0,C0,logistic_regression,1,1
D014,0.5,0,C0,logistic_regression,1,2
D014,0.5,0,C3,logistic_regression,0,0
D014,0.5,0,C3,logistic_regression,0,1
D014,0.5,0,C3,logistic_regression,0,2
D014,0.5,0,C3,logistic_regression,1,0
D014,0.5,0,C3,logistic_regression,1,1
D014,0.5,0,C3,logistic_regression,1,2
D014,0.5,0,C4,logistic_regression,0,0
D014,0.5,0,C4,logistic_regression,0,1
D014,0.5,0,C4,logistic_regression,0,2
D014,0.5,0,C4,logistic_regression,1,0
D014,0.5,0,C4,logistic_regression,1,1
D014,0.5,0,C4,logistic_regression,1,2
D014,0.5,0,C5,logistic_regression,0,0
D014,0.5,0,C5,logistic_regression,0,1
D014,0.5,0,C5,logistic_regression,0,2
D014,0.5,0,C5,logistic_regression,1,0
D014,0.5,0,C5,logistic_regression,1,1
D014,0.5,0,C5,logistic_regression,1,2
D014,0.5,0,C2,logistic_regression,0,NON_NESTED
D014,0.5,0,C2,logistic_regression,1,NON_NESTED
D014,0.5,0,C0,random_forest,0,0
D014,0.5,0,C0,random_forest,0,1
D014,0.5,0,C0,random_forest,0,2
D014,0.5,0,C0,random_forest,1,0
D014,0.5,0,C0,random_forest,1,1
D014,0.5,0,C0,random_forest,1,2
D014,0.5,0,C3,random_forest,0,0
D014,0.5,0,C3,random_forest,0,1
D014,0.5,0,C3,random_forest,0,2
D014,0.5,0,C3,random_forest,1,0
D014,0.5,0,C3,random_forest,1,1
D014,0.5,0,C3,random_forest,1,2
D014,0.5,0,C4,random_forest,0,0
D014,0.5,0,C4,random_forest,0,1
D014,0.5,0,C4,random_forest,0,2
D014,0.5,0,C4,random_forest,1,0
D014,0.5,0,C4,random_forest,1,1
D014,0.5,0,C4,random_forest,1,2
D014,0.5,0,C5,random_forest,0,0
D014,0.5,0,C5,random_forest,0,1
D014,0.5,0,C5,random_forest,0,2
D014,0.5,0,C5,random_forest,1,0
D014,0.5,0,C5,random_forest,1,1
D014,0.5,0,C5,random_forest,1,2
D014,0.5,0,C2,random_forest,0,NON_NESTED
D014,0.5,0,C2,random_forest,1,NON_NESTED
D014,0.5,0,C0,gradient_boosted_trees,0,0
D014,0.5,0,C0,gradient_boosted_trees,0,1
D014,0.5,0,C0,gradient_boosted_trees,0,2
D014,0.5,0,C0,gradient_boosted_trees,1,0
D014,0.5,0,C0,gradient_boosted_trees,1,1
D014,0.5,0,C0,gradient_boosted_trees,1,2
D014,0.5,0,C3,gradient_boosted_trees,0,0
D014,0.5,0,C3,gradient_boosted_trees,0,1
D014,0.5,0,C3,gradient_boosted_trees,0,2
D014,0.5,0,C3,gradient_boosted_trees,1,0
D014,0.5,0,C3,gradient_boosted_trees,1,1
D014,0.5,0,C3,gradient_boosted_trees,1,2
D014,0.5,0,C4,gradient_boosted_trees,0,0
D014,0.5,0,C4,gradient_boosted_trees,0,1
D014,0.5,0,C4,gradient_boosted_trees,0,2
D014,0.5,0,C4,gradient_boosted_trees,1,0
D014,0.5,0,C4,gradient_boosted_trees,1,1
D014,0.5,0,C4,gradient_boosted_trees,1,2
D014,0.5,0,C5,gradient_boosted_trees,0,0
D014,0.5,0,C5,gradient_boosted_trees,0,1
D014,0.5,0,C5,gradient_boosted_trees,0,2
D014,0.5,0,C5,gradient_boosted_trees,1,0
D014,0.5,0,C5,gradient_boosted_trees,1,1
D014,0.5,0,C5,gradient_boosted_trees,1,2
D014,0.5,0,C2,gradient_boosted_trees,0,NON_NESTED
D014,0.5,0,C2,gradient_boosted_trees,1,NON_NESTED
D015,0.75,0,C0,logistic_regression,0,0
D015,0.75,0,C0,logistic_regression,0,1
D015,0.75,0,C0,logistic_regression,0,2
D015,0.75,0,C0,logistic_regression,1,0
D015,0.75,0,C0,logistic_regression,1,1
D015,0.75,0,C0,logistic_regression,1,2
D015,0.75,0,C3,logistic_regression,0,0
D015,0.75,0,C3,logistic_regression,0,1
D015,0.75,0,C3,logistic_regression,0,2
D015,0.75,0,C3,logistic_regression,1,0
D015,0.75,0,C3,logistic_regression,1,1
D015,0.75,0,C3,logistic_regression,1,2
D015,0.75,0,C4,logistic_regression,0,0
D015,0.75,0,C4,logistic_regression,0,1
D015,0.75,0,C4,logistic_regression,0,2
D015,0.75,0,C4,logistic_regression,1,0
D015,0.75,0,C4,logistic_regression,1,1
D015,0.75,0,C4,logistic_regression,1,2
D015,0.75,0,C5,logistic_regression,0,0
D015,0.75,0,C5,logistic_regression,0,1
D015,0.75,0,C5,logistic_regression,0,2
D015,0.75,0,C5,logistic_regression,1,0
D015,0.75,0,C5,logistic_regression,1,1
D015,0.75,0,C5,logistic_regression,1,2
D015,0.75,0,C2,logistic_regression,0,NON_NESTED
D015,0.75,0,C2,logistic_regression,1,NON_NESTED
D015,0.75,0,C0,random_forest,0,0
D015,0.75,0,C0,random_forest,0,1
D015,0.75,0,C0,random_forest,0,2
D015,0.75,0,C0,random_forest,1,0
D015,0.75,0,C0,random_forest,1,1
D015,0.75,0,C0,random_forest,1,2
D015,0.75,0,C3,random_forest,0,0
D015,0.75,0,C3,random_forest,0,1
D015,0.75,0,C3,random_forest,0,2
D015,0.75,0,C3,random_forest,1,0
D015,0.75,0,C3,random_forest,1,1
D015,0.75,0,C3,random_forest,1,2
D015,0.75,0,C4,random_forest,0,0
D015,0.75,0,C4,random_forest,0,1
D015,0.75,0,C4,random_forest,0,2
D015,0.75,0,C4,random_forest,1,0
D015,0.75,0,C4,random_forest,1,1
D015,0.75,0,C4,random_forest,1,2
D015,0.75,0,C5,random_forest,0,0
D015,0.75,0,C5,random_forest,0,1
D015,0.75,0,C5,random_forest,0,2
D015,0.75,0,C5,random_forest,1,0
D015,0.75,0,C5,random_forest,1,1
D015,0.75,0,C5,random_forest,1,2
D015,0.75,0,C2,random_forest,0,NON_NESTED
D015,0.75,0,C2,random_forest,1,NON_NESTED
D015,0.75,0,C0,gradient_boosted_trees,0,0
D015,0.75,0,C0,gradient_boosted_trees,0,1
D015,0.75,0,C0,gradient_boosted_trees,0,2
D015,0.75,0,C0,gradient_boosted_trees,1,0
D015,0.75,0,C0,gradient_boosted_trees,1,1
D015,0.75,0,C0,gradient_boosted_trees,1,2
D015,0.75,0,C3,gradient_boosted_trees,0,0
D015,0.75,0,C3,gradient_boosted_trees,0,1
D015,0.75,0,C3,gradient_boosted_trees,0,2
D015,0.75,0,C3,gradient_boosted_trees,1,0
D015,0.75,0,C3,gradient_boosted_trees,1,1
D015,0.75,0,C3,gradient_boosted_trees,1,2
D015,0.75,0,C4,gradient_boosted_trees,0,0
D015,0.75,0,C4,gradient_boosted_trees,0,1
D015,0.75,0,C4,gradient_boosted_trees,0,2
D015,0.75,0,C4,gradient_boosted_trees,1,0
D015,0.75,0,C4,gradient_boosted_trees,1,1
D015,0.75,0,C4,gradient_boosted_trees,1,2
D015,0.75,0,C5,gradient_boosted_trees,0,0
D015,0.75,0,C5,gradient_boosted_trees,0,1
D015,0.75,0,C5,gradient_boosted_trees,0,2
D015,0.75,0,C5,gradient_boosted_trees,1,0
D015,0.75,0,C5,gradient_boosted_trees,1,1
D015,0.75,0,C5,gradient_boosted_trees,1,2
D015,0.75,0,C2,gradient_boosted_trees,0,NON_NESTED
D015,0.75,0,C2,gradient_boosted_trees,1,NON_NESTED
D016,0.75,0,C0,logistic_regression,0,0
D016,0.75,0,C0,logistic_regression,0,1
D016,0.75,0,C0,logistic_regression,0,2
D016,0.75,0,C0,logistic_regression,1,0
D016,0.75,0,C0,logistic_regression,1,1
D016,0.75,0,C0,logistic_regression,1,2
D016,0.75,0,C3,logistic_regression,0,0
D016,0.75,0,C3,logistic_regression,0,1
D016,0.75,0,C3,logistic_regression,0,2
D016,0.75,0,C3,logistic_regression,1,0
D016,0.75,0,C3,logistic_regression,1,1
D016,0.75,0,C3,logistic_regression,1,2
D016,0.75,0,C4,logistic_regression,0,0
D016,0.75,0,C4,logistic_regression,0,1
D016,0.75,0,C4,logistic_regression,0,2
D016,0.75,0,C4,logistic_regression,1,0
D016,0.75,0,C4,logistic_regression,1,1
D016,0.75,0,C4,logistic_regression,1,2
D016,0.75,0,C5,logistic_regression,0,0
D016,0.75,0,C5,logistic_regression,0,1
D016,0.75,0,C5,logistic_regression,0,2
D016,0.75,0,C5,logistic_regression,1,0
D016,0.75,0,C5,logistic_regression,1,1
D016,0.75,0,C5,logistic_regression,1,2
D016,0.75,0,C2,logistic_regression,0,NON_NESTED
D016,0.75,0,C2,logistic_regression,1,NON_NESTED
D016,0.75,0,C0,random_forest,0,0
D016,0.75,0,C0,random_forest,0,1
D016,0.75,0,C0,random_forest,0,2
D016,0.75,0,C0,random_forest,1,0
D016,0.75,0,C0,random_forest,1,1
D016,0.75,0,C0,random_forest,1,2
D016,0.75,0,C3,random_forest,0,0
D016,0.75,0,C3,random_forest,0,1
D016,0.75,0,C3,random_forest,0,2
D016,0.75,0,C3,random_forest,1,0
D016,0.75,0,C3,random_forest,1,1
D016,0.75,0,C3,random_forest,1,2
D016,0.75,0,C4,random_forest,0,0
D016,0.75,0,C4,random_forest,0,1
D016,0.75,0,C4,random_forest,0,2
D016,0.75,0,C4,random_forest,1,0
D016,0.75,0,C4,random_forest,1,1
D016,0.75,0,C4,random_forest,1,2
D016,0.75,0,C5,random_forest,0,0
D016,0.75,0,C5,random_forest,0,1
D016,0.75,0,C5,random_forest,0,2
D016,0.75,0,C5,random_forest,1,0
D016,0.75,0,C5,random_forest,1,1
D016,0.75,0,C5,random_forest,1,2
D016,0.75,0,C2,random_forest,0,NON_NESTED
D016,0.75,0,C2,random_forest,1,NON_NESTED
D016,0.75,0,C0,gradient_boosted_trees,0,0
D016,0.75,0,C0,gradient_boosted_trees,0,1
D016,0.75,0,C0,gradient_boosted_trees,0,2
D016,0.75,0,C0,gradient_boosted_trees,1,0
D016,0.75,0,C0,gradient_boosted_trees,1,1
D016,0.75,0,C0,gradient_boosted_trees,1,2
D016,0.75,0,C3,gradient_boosted_trees,0,0
D016,0.75,0,C3,gradient_boosted_trees,0,1
D016,0.75,0,C3,gradient_boosted_trees,0,2
D016,0.75,0,C3,gradient_boosted_trees,1,0
D016,0.75,0,C3,gradient_boosted_trees,1,1
D016,0.75,0,C3,gradient_boosted_trees,1,2
D016,0.75,0,C4,gradient_boosted_trees,0,0
D016,0.75,0,C4,gradient_boosted_trees,0,1
D016,0.75,0,C4,gradient_boosted_trees,0,2
D016,0.75,0,C4,gradient_boosted_trees,1,0
D016,0.75,0,C4,gradient_boosted_trees,1,1
D016,0.75,0,C4,gradient_boosted_trees,1,2
D016,0.75,0,C5,gradient_boosted_trees,0,0
D016,0.75,0,C5,gradient_boosted_trees,0,1
D016,0.75,0,C5,gradient_boosted_trees,0,2
D016,0.75,0,C5,gradient_boosted_trees,1,0
D016,0.75,0,C5,gradient_boosted_trees,1,1
D016,0.75,0,C5,gradient_boosted_trees,1,2
D016,0.75,0,C2,gradient_boosted_trees,0,NON_NESTED
D016,0.75,0,C2,gradient_boosted_trees,1,NON_NESTED
D019,0.75,0,C0,logistic_regression,0,0
D019,0.75,0,C0,logistic_regression,0,1
D019,0.75,0,C0,logistic_regression,0,2
D019,0.75,0,C0,logistic_regression,1,0
D019,0.75,0,C0,logistic_regression,1,1
D019,0.75,0,C0,logistic_regression,1,2
D019,0.75,0,C3,logistic_regression,0,0
D019,0.75,0,C3,logistic_regression,0,1
D019,0.75,0,C3,logistic_regression,0,2
D019,0.75,0,C3,logistic_regression,1,0
D019,0.75,0,C3,logistic_regression,1,1
D019,0.75,0,C3,logistic_regression,1,2
D019,0.75,0,C4,logistic_regression,0,0
D019,0.75,0,C4,logistic_regression,0,1
D019,0.75,0,C4,logistic_regression,0,2
D019,0.75,0,C4,logistic_regression,1,0
D019,0.75,0,C4,logistic_regression,1,1
D019,0.75,0,C4,logistic_regression,1,2
D019,0.75,0,C5,logistic_regression,0,0
D019,0.75,0,C5,logistic_regression,0,1
D019,0.75,0,C5,logistic_regression,0,2
D019,0.75,0,C5,logistic_regression,1,0
D019,0.75,0,C5,logistic_regression,1,1
D019,0.75,0,C5,logistic_regression,1,2
D019,0.75,0,C2,logistic_regression,0,NON_NESTED
D019,0.75,0,C2,logistic_regression,1,NON_NESTED
D019,0.75,0,C0,random_forest,0,0
